bid;ask;tick;SpreadNominal;SpreadTick;Symbol;time;instrument
58700,00;58795,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T18:58:28Z;RFX20
   35,76;   35,89;0,01;  0,13; 13;WTIJul20;2020-06-11T18:58:28Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:58:37Z;DO
  118,65;  119,00;0,05;  0,35;  7;GGALJun20;2020-06-11T18:58:37Z;GGAL
 1733,80; 1738,80;0,10;  5,00; 50;OROJul20;2020-06-11T18:58:37Z;ORO
58700,00;58705,00;5,00;  5,00;  1;RFX20Jun20;2020-06-11T18:58:37Z;RFX20
   35,76;   35,89;0,01;  0,13; 13;WTIJul20;2020-06-11T18:58:37Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:58:46Z;DO
  118,65;  119,00;0,05;  0,35;  7;GGALJun20;2020-06-11T18:58:46Z;GGAL
 1733,50; 1738,50;0,10;  5,00; 50;OROJul20;2020-06-11T18:58:46Z;ORO
58700,00;58705,00;5,00;  5,00;  1;RFX20Jun20;2020-06-11T18:58:46Z;RFX20
   35,76;   35,89;0,01;  0,13; 13;WTIJul20;2020-06-11T18:58:46Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:58:55Z;DO
  118,65;  118,90;0,05;  0,25;  5;GGALJun20;2020-06-11T18:58:55Z;GGAL
 1734,10; 1739,10;0,10;  5,00; 50;OROJul20;2020-06-11T18:58:55Z;ORO
58705,00;58795,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T18:58:55Z;RFX20
   35,77;   35,90;0,01;  0,13; 13;WTIJul20;2020-06-11T18:58:55Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:05Z;DO
  118,65;  118,90;0,05;  0,25;  5;GGALJun20;2020-06-11T18:59:05Z;GGAL
 1734,30; 1739,40;0,10;  5,10; 51;OROJul20;2020-06-11T18:59:05Z;ORO
58720,00;58750,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T18:59:05Z;RFX20
   35,76;   35,90;0,01;  0,14; 14;WTIJul20;2020-06-11T18:59:05Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:14Z;DO
  118,65;  118,90;0,05;  0,25;  5;GGALJun20;2020-06-11T18:59:14Z;GGAL
 1734,20; 1739,20;0,10;  5,00; 50;OROJul20;2020-06-11T18:59:14Z;ORO
58720,00;58725,00;5,00;  5,00;  1;RFX20Jun20;2020-06-11T18:59:14Z;RFX20
   35,76;   35,90;0,01;  0,14; 14;WTIJul20;2020-06-11T18:59:14Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:23Z;DO
  118,65;  118,90;0,05;  0,25;  5;GGALJun20;2020-06-11T18:59:23Z;GGAL
 1733,70; 1738,70;0,10;  5,00; 50;OROJul20;2020-06-11T18:59:23Z;ORO
58725,00;58795,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T18:59:23Z;RFX20
   35,78;   35,90;0,01;  0,12; 12;WTIJul20;2020-06-11T18:59:23Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:32Z;DO
  118,65;  118,90;0,05;  0,25;  5;GGALJun20;2020-06-11T18:59:32Z;GGAL
 1734,20; 1739,20;0,10;  5,00; 50;OROJul20;2020-06-11T18:59:32Z;ORO
58740,00;58795,00;5,00; 55,00; 11;RFX20Jun20;2020-06-11T18:59:32Z;RFX20
   35,80;   35,89;0,01;  0,09;  9;WTIJul20;2020-06-11T18:59:32Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:40Z;DO
  118,65;  119,00;0,05;  0,35;  7;GGALJun20;2020-06-11T18:59:40Z;GGAL
 1734,30; 1739,20;0,10;  4,90; 49;OROJul20;2020-06-11T18:59:40Z;ORO
58745,00;58795,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T18:59:40Z;RFX20
   35,84;   35,90;0,01;  0,06;  6;WTIJul20;2020-06-11T18:59:40Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:49Z;DO
  118,65;  118,95;0,05;  0,30;  6;GGALJun20;2020-06-11T18:59:49Z;GGAL
 1734,10; 1739,10;0,10;  5,00; 50;OROJul20;2020-06-11T18:59:49Z;ORO
58750,00;58800,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T18:59:49Z;RFX20
   35,85;   36,19;0,01;  0,34; 34;WTIJul20;2020-06-11T18:59:49Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T18:59:57Z;DO
  118,65;  119,00;0,05;  0,35;  7;GGALJun20;2020-06-11T18:59:57Z;GGAL
 1734,00; 1739,00;0,10;  5,00; 50;OROJul20;2020-06-11T18:59:57Z;ORO
58800,00;58890,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T18:59:57Z;RFX20
   35,85;   36,00;0,01;  0,15; 15;WTIJul20;2020-06-11T18:59:57Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:00:06Z;DO
  118,65;  119,00;0,05;  0,35;  7;GGALJun20;2020-06-11T19:00:06Z;GGAL
 1732,70; 1737,70;0,10;  5,00; 50;OROJul20;2020-06-11T19:00:06Z;ORO
58810,00;58905,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T19:00:06Z;RFX20
   35,84;   36,00;0,01;  0,16; 16;WTIJul20;2020-06-11T19:00:06Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:00:16Z;DO
  118,65;  119,00;0,05;  0,35;  7;GGALJun20;2020-06-11T19:00:16Z;GGAL
 1732,30; 1737,30;0,10;  5,00; 50;OROJul20;2020-06-11T19:00:16Z;ORO
58760,00;58810,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T19:00:16Z;RFX20
   35,81;   36,00;0,01;  0,19; 19;WTIJul20;2020-06-11T19:00:16Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:00:25Z;DO
  118,60;  119,00;0,05;  0,40;  8;GGALJun20;2020-06-11T19:00:25Z;GGAL
 1732,40; 1737,40;0,10;  5,00; 50;OROJul20;2020-06-11T19:00:25Z;ORO
58815,00;58885,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T19:00:25Z;RFX20
   35,81;   35,95;0,01;  0,14; 14;WTIJul20;2020-06-11T19:00:25Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:00:34Z;DO
  118,60;  119,00;0,05;  0,40;  8;GGALJun20;2020-06-11T19:00:34Z;GGAL
 1732,20; 1737,20;0,10;  5,00; 50;OROJul20;2020-06-11T19:00:34Z;ORO
58810,00;58875,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T19:00:34Z;RFX20
   35,83;   35,95;0,01;  0,12; 12;WTIJul20;2020-06-11T19:00:34Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:00:43Z;DO
  118,60;  119,00;0,05;  0,40;  8;GGALJun20;2020-06-11T19:00:43Z;GGAL
 1732,00; 1737,10;0,10;  5,10; 51;OROJul20;2020-06-11T19:00:43Z;ORO
58765,00;58810,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T19:00:43Z;RFX20
   35,84;   35,95;0,01;  0,11; 11;WTIJul20;2020-06-11T19:00:43Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:00:51Z;DO
  118,60;  119,00;0,05;  0,40;  8;GGALJun20;2020-06-11T19:00:51Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:00:51Z;ORO
58765,00;58810,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T19:00:51Z;RFX20
   35,85;   35,95;0,01;  0,10; 10;WTIJul20;2020-06-11T19:00:51Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:00Z;DO
  118,80;  119,00;0,05;  0,20;  4;GGALJun20;2020-06-11T19:01:00Z;GGAL
 1732,00; 1737,00;0,10;  5,00; 50;OROJul20;2020-06-11T19:01:00Z;ORO
58760,00;58810,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T19:01:00Z;RFX20
   35,89;   35,95;0,01;  0,06;  6;WTIJul20;2020-06-11T19:01:00Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:08Z;DO
  118,60;  118,90;0,05;  0,30;  6;GGALJun20;2020-06-11T19:01:08Z;GGAL
 1732,00; 1737,00;0,10;  5,00; 50;OROJul20;2020-06-11T19:01:08Z;ORO
58760,00;58810,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T19:01:08Z;RFX20
   35,90;   35,95;0,01;  0,05;  5;WTIJul20;2020-06-11T19:01:08Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:15Z;DO
  118,65;  118,95;0,05;  0,30;  6;GGALJun20;2020-06-11T19:01:15Z;GGAL
 1732,00; 1737,10;0,10;  5,10; 51;OROJul20;2020-06-11T19:01:15Z;ORO
58750,00;58810,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T19:01:15Z;RFX20
   35,89;   35,95;0,01;  0,06;  6;WTIJul20;2020-06-11T19:01:15Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:24Z;DO
  118,60;  118,70;0,05;  0,10;  2;GGALJun20;2020-06-11T19:01:24Z;GGAL
 1732,20; 1737,20;0,10;  5,00; 50;OROJul20;2020-06-11T19:01:24Z;ORO
58710,00;58805,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T19:01:24Z;RFX20
   35,87;   35,95;0,01;  0,08;  8;WTIJul20;2020-06-11T19:01:24Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:32Z;DO
  118,65;  118,90;0,05;  0,25;  5;GGALJun20;2020-06-11T19:01:32Z;GGAL
 1732,30; 1737,30;0,10;  5,00; 50;OROJul20;2020-06-11T19:01:32Z;ORO
58715,00;58800,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T19:01:32Z;RFX20
   35,86;   35,95;0,01;  0,09;  9;WTIJul20;2020-06-11T19:01:32Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:40Z;DO
  118,70;  118,90;0,05;  0,20;  4;GGALJun20;2020-06-11T19:01:40Z;GGAL
 1732,30; 1737,40;0,10;  5,10; 51;OROJul20;2020-06-11T19:01:40Z;ORO
58725,00;58800,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T19:01:40Z;RFX20
   35,85;   35,95;0,01;  0,10; 10;WTIJul20;2020-06-11T19:01:40Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:50Z;DO
  118,65;  118,85;0,05;  0,20;  4;GGALJun20;2020-06-11T19:01:50Z;GGAL
 1732,20; 1737,20;0,10;  5,00; 50;OROJul20;2020-06-11T19:01:50Z;ORO
58750,00;58760,00;5,00; 10,00;  2;RFX20Jun20;2020-06-11T19:01:50Z;RFX20
   35,86;   35,95;0,01;  0,09;  9;WTIJul20;2020-06-11T19:01:50Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:01:59Z;DO
  118,60;  118,90;0,05;  0,30;  6;GGALJun20;2020-06-11T19:01:59Z;GGAL
 1732,00; 1737,00;0,10;  5,00; 50;OROJul20;2020-06-11T19:01:59Z;ORO
58765,00;58795,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T19:01:59Z;RFX20
   35,89;   35,95;0,01;  0,06;  6;WTIJul20;2020-06-11T19:01:59Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:02:08Z;DO
  118,60;  118,90;0,05;  0,30;  6;GGALJun20;2020-06-11T19:02:08Z;GGAL
 1732,60; 1737,60;0,10;  5,00; 50;OROJul20;2020-06-11T19:02:08Z;ORO
58790,00;58810,00;5,00; 20,00;  4;RFX20Jun20;2020-06-11T19:02:08Z;RFX20
   35,88;   35,95;0,01;  0,07;  7;WTIJul20;2020-06-11T19:02:08Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:02:16Z;DO
  118,60;  118,90;0,05;  0,30;  6;GGALJun20;2020-06-11T19:02:16Z;GGAL
 1732,60; 1737,60;0,10;  5,00; 50;OROJul20;2020-06-11T19:02:16Z;ORO
58805,00;58860,00;5,00; 55,00; 11;RFX20Jun20;2020-06-11T19:02:16Z;RFX20
   35,90;   35,95;0,01;  0,05;  5;WTIJul20;2020-06-11T19:02:16Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:02:24Z;DO
  118,60;  118,95;0,05;  0,35;  7;GGALJun20;2020-06-11T19:02:24Z;GGAL
 1732,60; 1737,60;0,10;  5,00; 50;OROJul20;2020-06-11T19:02:24Z;ORO
58810,00;58895,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T19:02:24Z;RFX20
   35,90;   35,95;0,01;  0,05;  5;WTIJul20;2020-06-11T19:02:24Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:02:32Z;DO
  118,60;  119,00;0,05;  0,40;  8;GGALJun20;2020-06-11T19:02:32Z;GGAL
 1732,30; 1737,30;0,10;  5,00; 50;OROJul20;2020-06-11T19:02:32Z;ORO
58815,00;58890,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T19:02:32Z;RFX20
   35,90;   35,95;0,01;  0,05;  5;WTIJul20;2020-06-11T19:02:32Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:02:42Z;DO
  118,60;  119,05;0,05;  0,45;  9;GGALJun20;2020-06-11T19:02:42Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:02:42Z;ORO
58810,00;58850,00;5,00; 40,00;  8;RFX20Jun20;2020-06-11T19:02:42Z;RFX20
   35,92;   35,95;0,01;  0,03;  3;WTIJul20;2020-06-11T19:02:42Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:02:53Z;DO
  118,65;  119,25;0,05;  0,60; 12;GGALJun20;2020-06-11T19:02:53Z;GGAL
 1732,20; 1737,30;0,10;  5,10; 51;OROJul20;2020-06-11T19:02:53Z;ORO
58835,00;58885,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T19:02:53Z;RFX20
   35,95;   36,19;0,01;  0,24; 24;WTIJul20;2020-06-11T19:02:53Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:02Z;DO
  118,65;  119,20;0,05;  0,55; 11;GGALJun20;2020-06-11T19:03:02Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:02Z;ORO
58885,00;58960,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T19:03:02Z;RFX20
   35,91;   36,19;0,01;  0,28; 28;WTIJul20;2020-06-11T19:03:02Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:11Z;DO
  119,00;  119,25;0,05;  0,25;  5;GGALJun20;2020-06-11T19:03:11Z;GGAL
 1732,00; 1737,00;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:11Z;ORO
58850,00;58945,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T19:03:11Z;RFX20
   35,91;   36,18;0,01;  0,27; 27;WTIJul20;2020-06-11T19:03:11Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:20Z;DO
  119,00;  119,25;0,05;  0,25;  5;GGALJun20;2020-06-11T19:03:20Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:20Z;ORO
58875,00;58945,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T19:03:20Z;RFX20
   35,93;   36,18;0,01;  0,25; 25;WTIJul20;2020-06-11T19:03:20Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:29Z;DO
  119,00;  119,25;0,05;  0,25;  5;GGALJun20;2020-06-11T19:03:29Z;GGAL
 1731,80; 1736,80;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:29Z;ORO
58880,00;58955,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T19:03:29Z;RFX20
   35,94;   36,15;0,01;  0,21; 21;WTIJul20;2020-06-11T19:03:29Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:37Z;DO
  119,00;  119,35;0,05;  0,35;  7;GGALJun20;2020-06-11T19:03:37Z;GGAL
 1731,70; 1736,70;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:37Z;ORO
58880,00;58950,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T19:03:37Z;RFX20
   35,88;   36,15;0,01;  0,27; 27;WTIJul20;2020-06-11T19:03:37Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:45Z;DO
  119,00;  119,35;0,05;  0,35;  7;GGALJun20;2020-06-11T19:03:45Z;GGAL
 1731,90; 1736,90;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:45Z;ORO
58900,00;58950,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T19:03:45Z;RFX20
   35,89;   36,15;0,01;  0,26; 26;WTIJul20;2020-06-11T19:03:45Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:03:54Z;DO
  119,00;  119,35;0,05;  0,35;  7;GGALJun20;2020-06-11T19:03:54Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:03:54Z;ORO
58905,00;58960,00;5,00; 55,00; 11;RFX20Jun20;2020-06-11T19:03:54Z;RFX20
   35,88;   36,10;0,01;  0,22; 22;WTIJul20;2020-06-11T19:03:54Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:02Z;DO
  119,00;  119,45;0,05;  0,45;  9;GGALJun20;2020-06-11T19:04:02Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:04:02Z;ORO
58905,00;58995,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T19:04:02Z;RFX20
   35,89;   36,09;0,01;  0,20; 20;WTIJul20;2020-06-11T19:04:02Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:10Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:04:10Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:04:10Z;ORO
58905,00;58995,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T19:04:10Z;RFX20
   35,88;   36,09;0,01;  0,21; 21;WTIJul20;2020-06-11T19:04:10Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:19Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:04:19Z;GGAL
 1732,00; 1736,80;0,10;  4,80; 48;OROJul20;2020-06-11T19:04:19Z;ORO
58905,00;58990,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T19:04:19Z;RFX20
   35,90;   36,09;0,01;  0,19; 19;WTIJul20;2020-06-11T19:04:19Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:27Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:04:27Z;GGAL
 1731,60; 1736,60;0,10;  5,00; 50;OROJul20;2020-06-11T19:04:27Z;ORO
58905,00;58955,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T19:04:27Z;RFX20
   35,88;   36,09;0,01;  0,21; 21;WTIJul20;2020-06-11T19:04:27Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:36Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:04:36Z;GGAL
 1731,80; 1736,70;0,10;  4,90; 49;OROJul20;2020-06-11T19:04:36Z;ORO
58900,00;58945,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T19:04:36Z;RFX20
   35,86;   36,09;0,01;  0,23; 23;WTIJul20;2020-06-11T19:04:36Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:44Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:04:44Z;GGAL
 1731,90; 1736,90;0,10;  5,00; 50;OROJul20;2020-06-11T19:04:44Z;ORO
58905,00;58950,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T19:04:44Z;RFX20
   35,86;   36,09;0,01;  0,23; 23;WTIJul20;2020-06-11T19:04:44Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:04:53Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:04:53Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:04:53Z;ORO
58905,00;59035,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T19:04:53Z;RFX20
   35,87;   36,09;0,01;  0,22; 22;WTIJul20;2020-06-11T19:04:53Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:02Z;DO
  119,05;  119,55;0,05;  0,50; 10;GGALJun20;2020-06-11T19:05:02Z;GGAL
 1732,10; 1737,10;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:02Z;ORO
58960,00;59080,00;5,00;120,00; 24;RFX20Jun20;2020-06-11T19:05:02Z;RFX20
   35,87;   36,09;0,01;  0,22; 22;WTIJul20;2020-06-11T19:05:02Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:10Z;DO
  119,15;  119,50;0,05;  0,35;  7;GGALJun20;2020-06-11T19:05:10Z;GGAL
 1732,20; 1737,20;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:10Z;ORO
58965,00;59080,00;5,00;115,00; 23;RFX20Jun20;2020-06-11T19:05:10Z;RFX20
   35,84;   36,08;0,01;  0,24; 24;WTIJul20;2020-06-11T19:05:10Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:18Z;DO
  119,05;  119,20;0,05;  0,15;  3;GGALJun20;2020-06-11T19:05:18Z;GGAL
 1732,30; 1737,30;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:18Z;ORO
59000,00;59080,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T19:05:18Z;RFX20
   35,85;   36,00;0,01;  0,15; 15;WTIJul20;2020-06-11T19:05:18Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:27Z;DO
  119,40;  119,55;0,05;  0,15;  3;GGALJun20;2020-06-11T19:05:27Z;GGAL
 1732,60; 1737,60;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:27Z;ORO
59000,00;59100,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T19:05:27Z;RFX20
   35,85;   36,00;0,01;  0,15; 15;WTIJul20;2020-06-11T19:05:27Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:35Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:05:35Z;GGAL
 1732,80; 1737,80;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:35Z;ORO
59005,00;59100,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T19:05:35Z;RFX20
   35,85;   36,00;0,01;  0,15; 15;WTIJul20;2020-06-11T19:05:35Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:44Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:05:44Z;GGAL
 1732,30; 1737,30;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:44Z;ORO
59005,00;59175,00;5,00;170,00; 34;RFX20Jun20;2020-06-11T19:05:44Z;RFX20
   35,85;   36,00;0,01;  0,15; 15;WTIJul20;2020-06-11T19:05:44Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:51Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:05:51Z;GGAL
 1732,60; 1737,60;0,10;  5,00; 50;OROJul20;2020-06-11T19:05:51Z;ORO
59015,00;59170,00;5,00;155,00; 31;RFX20Jun20;2020-06-11T19:05:51Z;RFX20
   35,85;   36,00;0,01;  0,15; 15;WTIJul20;2020-06-11T19:05:51Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:05:59Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:05:59Z;GGAL
 1732,60; 1737,90;0,10;  5,30; 53;OROJul20;2020-06-11T19:05:59Z;ORO
59025,00;59145,00;5,00;120,00; 24;RFX20Jun20;2020-06-11T19:05:59Z;RFX20
   35,86;   36,00;0,01;  0,14; 14;WTIJul20;2020-06-11T19:05:59Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:06:07Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:06:07Z;GGAL
 1733,00; 1738,00;0,10;  5,00; 50;OROJul20;2020-06-11T19:06:07Z;ORO
59030,00;59145,00;5,00;115,00; 23;RFX20Jun20;2020-06-11T19:06:07Z;RFX20
   35,88;   36,00;0,01;  0,12; 12;WTIJul20;2020-06-11T19:06:07Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:06:16Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:06:16Z;GGAL
 1733,20; 1738,20;0,10;  5,00; 50;OROJul20;2020-06-11T19:06:16Z;ORO
59055,00;59145,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T19:06:16Z;RFX20
   35,89;   36,00;0,01;  0,11; 11;WTIJul20;2020-06-11T19:06:16Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:06:25Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:06:25Z;GGAL
 1732,90; 1737,90;0,10;  5,00; 50;OROJul20;2020-06-11T19:06:25Z;ORO
59105,00;59195,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T19:06:25Z;RFX20
   35,87;   36,00;0,01;  0,13; 13;WTIJul20;2020-06-11T19:06:25Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:06:33Z;DO
  119,40;  119,50;0,05;  0,10;  2;GGALJun20;2020-06-11T19:06:33Z;GGAL
 1732,70; 1737,70;0,10;  5,00; 50;OROJul20;2020-06-11T19:06:33Z;ORO
59150,00;59195,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T19:06:33Z;RFX20
   35,87;   36,00;0,01;  0,13; 13;WTIJul20;2020-06-11T19:06:33Z;WTI
   70,42;   70,47;0,01;  0,05;  5;DOJun20A;2020-06-11T19:06:46Z;DO
  119,40;  119,80;0,05;  0,40;  8;GGALJun20;2020-06-11T19:06:46Z;GGAL
 1733,20; 1738,20;0,10;  5,00; 50;OROJul20;2020-06-11T19:06:46Z;ORO
59100,00;59145,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T19:06:46Z;RFX20
